time,open,close,low,high,volume
1743612600,87074.88000000,87149.19000000,87000.01000000,87221.99000000,250.12518000
1743612900,87149.20000000,87065.18000000,86955.04000000,87149.20000000,107.07840000
1743613200,87065.19000000,87108.01000000,86963.71000000,87141.99000000,161.61670000
1743613500,87108.00000000,87080.00000000,86955.38000000,87227.11000000,409.59575000
1743613800,87080.01000000,87223.99000000,87073.00000000,87333.00000000,354.32657000
1743614100,87224.00000000,87163.27000000,87085.40000000,87251.56000000,142.46989000
1743614400,87163.26000000,86988.00000000,86910.00000000,87163.26000000,125.00376000
1743614700,86988.01000000,86757.05000000,86748.75000000,86992.49000000,141.94483000
1743615000,86757.05000000,86624.57000000,86572.24000000,86838.49000000,192.78396000
1743615300,86624.58000000,86551.37000000,86469.45000000,86642.28000000,99.68939000
1743615600,86551.38000000,86579.99000000,86416.41000000,86588.00000000,107.80700000
1743615900,86579.99000000,86448.28000000,86448.28000000,86592.00000000,111.77208000
1743616200,86448.29000000,86505.86000000,86350.00000000,86522.99000000,95.10518000
1743616500,86505.87000000,86615.33000000,86505.87000000,86727.17000000,83.33300000
1743616800,86615.33000000,86580.44000000,86576.00000000,86751.79000000,76.35721000
1743617100,86580.43000000,86478.06000000,86407.54000000,86585.71000000,81.95696000
1743617400,86478.06000000,86518.95000000,86389.81000000,86586.70000000,72.83336000
1743617700,86518.94000000,86435.40000000,86415.60000000,86595.50000000,52.41129000
1743618000,86435.40000000,86409.74000000,86391.01000000,86523.95000000,40.52188000
1743618300,86409.73000000,86236.46000000,86236.46000000,86503.36000000,84.93649000
1743618600,86236.46000000,86341.72000000,86212.40000000,86360.00000000,54.77674000
1743618900,86341.71000000,86526.72000000,86309.58000000,86548.07000000,66.02595000
1743619200,86526.72000000,86580.56000000,86516.00000000,86660.00000000,55.86151000
1743619500,86580.57000000,86615.92000000,86487.93000000,86620.00000000,31.50730000
1743619800,86615.93000000,86534.10000000,86470.00000000,86617.76000000,36.55629000
1743620100,86534.09000000,86286.02000000,86286.02000000,86534.09000000,31.48792000
1743620400,86286.03000000,86400.50000000,86286.03000000,86452.94000000,67.05989000
1743620700,86400.50000000,86330.89000000,86290.00000000,86410.52000000,44.90811000
1743621000,86330.88000000,86271.73000000,86249.60000000,86361.04000000,74.06891000
1743621300,86271.72000000,86246.95000000,86215.95000000,86342.00000000,64.88593000
1743621600,86246.94000000,86348.01000000,86186.19000000,86374.63000000,71.02371000
1743621900,86348.00000000,86351.10000000,86223.99000000,86400.00000000,39.42890000
1743622200,86351.09000000,86428.01000000,86237.73000000,86452.47000000,48.23511000
1743622500,86428.01000000,86394.79000000,86357.44000000,86482.79000000,46.91895000
1743622800,86394.80000000,86406.00000000,86302.00000000,86456.00000000,45.42915000
1743623100,86406.00000000,86425.94000000,86405.99000000,86518.31000000,43.14146000
1743623400,86425.94000000,86378.15000000,86337.45000000,86430.62000000,68.72720000
1743623700,86378.15000000,86900.02000000,86378.15000000,87000.00000000,198.94604000
1743624000,86900.01000000,86723.80000000,86663.51000000,86911.99000000,116.54095000
1743624300,86723.80000000,86637.69000000,86637.68000000,87000.00000000,249.49999000
1743624600,86637.68000000,87776.20000000,86063.86000000,88260.26000000,1792.27614000
1743624900,87776.20000000,87922.00000000,87353.38000000,88500.00000000,1405.33839000
1743625200,87922.00000000,87359.25000000,87208.46000000,87957.91000000,450.56447000
1743625500,87359.25000000,85892.64000000,85461.45000000,87596.73000000,1601.06242000
1743625800,85892.81000000,85896.95000000,85523.79000000,86976.92000000,884.51884000
1743626100,85896.96000000,85630.01000000,85233.17000000,86015.17000000,558.98017000
1743626400,85630.00000000,85369.99000000,85228.39000000,85668.29000000,209.47461000
1743626700,85370.00000000,85764.01000000,85230.01000000,85767.76000000,234.01434000
1743627000,85764.01000000,85606.88000000,85473.00000000,85856.00000000,193.36570000
1743627300,85606.87000000,85659.99000000,85548.00000000,85753.20000000,136.99897000
1743627600,85659.99000000,85312.02000000,85301.57000000,85743.22000000,101.74451000
1743627900,85312.02000000,84727.92000000,84716.35000000,85313.99000000,400.33375000
1743628200,84727.92000000,84549.91000000,84480.00000000,84786.04000000,231.33654000
1743628500,84549.90000000,84439.42000000,84207.26000000,84854.00000000,332.80889000
1743628800,84439.42000000,84711.99000000,84350.00000000,84922.56000000,177.07720000
1743629100,84711.98000000,84621.73000000,84494.79000000,84769.91000000,117.84062000
1743629400,84621.74000000,84481.25000000,84400.00000000,84689.00000000,95.14171000
1743629700,84481.25000000,84641.72000000,84400.00000000,84646.85000000,67.63071000
1743630000,84641.71000000,84626.95000000,84524.00000000,84676.85000000,41.62543000
1743630300,84626.96000000,84484.62000000,84441.85000000,84626.96000000,52.85337000
1743630600,84484.61000000,84727.26000000,84450.00000000,84727.26000000,51.15219000
1743630900,84727.25000000,84855.99000000,84632.00000000,84889.57000000,123.76543000
1743631200,84855.98000000,84379.10000000,84200.00000000,84855.98000000,271.02625000
1743631500,84379.10000000,83938.92000000,83905.00000000,84379.10000000,346.93294000
1743631800,83938.92000000,83684.85000000,83582.43000000,83984.00000000,336.83432000
1743632100,83684.86000000,83532.91000000,83333.74000000,83684.86000000,323.03057000
1743632400,83532.91000000,83597.49000000,83292.00000000,83600.00000000,231.44960000
1743632700,83597.50000000,83477.92000000,83430.00000000,83635.40000000,138.60202000
1743633000,83476.68000000,83129.33000000,83072.65000000,83476.68000000,239.95842000
1743633300,83129.34000000,83003.74000000,82936.00000000,83224.55000000,261.23433000
1743633600,83003.74000000,82737.63000000,82706.70000000,83180.94000000,348.72588000
1743633900,82737.64000000,83036.00000000,82682.00000000,83036.00000000,199.15701000
1743634200,83036.00000000,82940.24000000,82871.53000000,83126.00000000,135.72962000
1743634500,82940.23000000,82821.59000000,82755.45000000,82940.24000000,203.99331000
1743634800,82821.60000000,82521.06000000,82320.00000000,82821.60000000,533.28845000
1743635100,82521.06000000,82535.98000000,82388.70000000,82646.00000000,253.51906000
1743635400,82535.98000000,82707.52000000,82403.26000000,82726.00000000,173.71773000
1743635700,82707.51000000,82556.97000000,82460.00000000,82715.42000000,195.12089000
1743636000,82556.98000000,82650.00000000,82448.93000000,82684.00000000,236.97980000
1743636300,82650.01000000,82842.60000000,82550.02000000,82845.42000000,355.45042000
1743636600,82842.60000000,82792.45000000,82600.00000000,82842.60000000,337.94707000
1743636900,82792.46000000,82713.55000000,82506.84000000,82792.46000000,132.83580000
1743637200,82713.55000000,82658.74000000,82533.16000000,82713.55000000,174.33484000
1743637500,82658.73000000,82560.29000000,82500.00000000,82658.74000000,171.31401000
1743637800,82560.29000000,82549.93000000,82486.00000000,82592.88000000,184.00798000
1743638100,82549.93000000,82516.29000000,82486.04000000,82640.00000000,81.12875000
1743638400,82516.28000000,82327.38000000,82175.98000000,82617.09000000,290.40593000
1743638700,82327.38000000,82621.74000000,82324.02000000,82673.10000000,224.62422000
1743639000,82621.73000000,82761.36000000,82560.00000000,82800.00000000,132.18540000
1743639300,82761.37000000,83143.99000000,82704.44000000,83155.00000000,198.68208000
1743639600,83144.00000000,83232.70000000,83036.73000000,83256.22000000,161.20677000
1743639900,83232.70000000,82958.00000000,82945.51000000,83275.35000000,158.10369000
1743640200,82958.01000000,83199.00000000,82958.01000000,83342.43000000,141.68603000
1743640500,83199.00000000,83333.01000000,83185.23000000,83424.72000000,188.65678000
1743640800,83333.00000000,83224.17000000,83150.78000000,83344.00000000,84.30206000
1743641100,83224.17000000,83137.30000000,83028.30000000,83259.38000000,100.94418000
1743641400,83137.30000000,83093.69000000,82950.00000000,83137.31000000,107.28266000
1743641700,83093.68000000,83227.55000000,83082.42000000,83239.99000000,60.70057000
1743642000,83227.55000000,83304.06000000,83190.00000000,83338.01000000,104.78148000
1743642300,83304.05000000,83250.03000000,83099.99000000,83312.00000000,67.90232000
1743642600,83250.04000000,83355.64000000,83204.27000000,83403.73000000,67.48697000
1743642900,83355.65000000,83356.96000000,83278.80000000,83442.46000000,69.74736000
1743643200,83356.96000000,83282.00000000,83164.09000000,83356.96000000,76.56926000
1743643500,83282.00000000,83482.15000000,83216.98000000,83492.41000000,114.41217000
1743643800,83482.15000000,83438.99000000,83358.35000000,83526.66000000,168.69657000
1743644100,83438.01000000,83577.79000000,83412.01000000,83600.86000000,112.15177000
1743644400,83577.78000000,83714.00000000,83477.52000000,83728.95000000,237.68050000
1743644700,83714.00000000,83783.01000000,83691.44000000,83884.61000000,147.32518000
1743645000,83783.01000000,83777.00000000,83766.18000000,83998.02000000,464.80102000
1743645300,83777.00000000,83761.62000000,83759.05000000,83900.00000000,103.82622000
1743645600,83761.63000000,83764.91000000,83750.94000000,83894.91000000,92.76986000
1743645900,83764.90000000,83629.93000000,83576.00000000,83764.91000000,154.13138000
1743646200,83629.93000000,83715.36000000,83629.92000000,83866.00000000,147.53425000
1743646500,83715.36000000,83391.18000000,83383.24000000,83748.55000000,359.94661000
1743646800,83391.18000000,83496.21000000,83389.52000000,83512.72000000,146.98112000
1743647100,83496.44000000,83423.04000000,83313.13000000,83496.45000000,75.54533000
1743647400,83423.04000000,83440.86000000,83278.99000000,83460.95000000,121.25663000
1743647700,83440.87000000,83586.45000000,83387.33000000,83594.53000000,91.74435000
1743648000,83586.46000000,83507.15000000,83500.00000000,83666.64000000,67.97920000
1743648300,83507.16000000,83677.61000000,83500.00000000,83685.34000000,57.81438000
1743648600,83677.61000000,83768.78000000,83621.06000000,83768.79000000,59.93402000
1743648900,83768.77000000,83768.01000000,83723.61000000,83779.48000000,46.63433000
1743649200,83768.00000000,83632.01000000,83617.03000000,83792.58000000,67.92878000
1743649500,83632.01000000,83525.67000000,83506.40000000,83632.09000000,50.95352000
1743649800,83525.67000000,83487.88000000,83470.64000000,83543.75000000,57.75244000
1743650100,83487.89000000,83550.43000000,83476.00000000,83560.53000000,64.54005000
1743650400,83550.43000000,83604.23000000,83550.43000000,83692.22000000,65.10443000
1743650700,83604.23000000,83608.65000000,83559.64000000,83626.44000000,26.71601000
1743651000,83608.65000000,83547.16000000,83547.16000000,83688.68000000,60.75889000
1743651300,83547.17000000,83464.76000000,83460.90000000,83603.39000000,47.75016000
1743651600,83464.76000000,83408.98000000,83349.65000000,83480.00000000,65.82762000
1743651900,83408.99000000,83462.00000000,83408.98000000,83495.09000000,30.56067000
1743652200,83462.01000000,83524.14000000,83433.53000000,83536.00000000,39.50919000
1743652500,83524.14000000,83483.97000000,83469.23000000,83584.88000000,60.73637000
1743652800,83483.97000000,83416.81000000,83416.80000000,83550.85000000,52.72841000
1743653100,83416.81000000,83459.99000000,83356.12000000,83462.20000000,36.37666000
1743653400,83460.00000000,83429.10000000,83429.09000000,83561.87000000,55.37758000
1743653700,83429.10000000,83341.32000000,83328.55000000,83452.34000000,79.02654000
1743654000,83341.32000000,83349.98000000,83263.05000000,83349.99000000,53.30786000
1743654300,83349.98000000,83323.27000000,83309.25000000,83413.31000000,32.24727000
1743654600,83323.28000000,83528.47000000,83276.41000000,83528.48000000,60.15904000
1743654900,83528.47000000,83516.48000000,83489.56000000,83559.58000000,91.09650000
1743655200,83516.48000000,83704.47000000,83489.84000000,83735.85000000,72.86759000
1743655500,83704.48000000,83571.60000000,83549.64000000,83704.48000000,42.89568000
1743655800,83571.60000000,83587.99000000,83540.42000000,83619.16000000,28.21877000
1743656100,83588.00000000,83558.80000000,83553.92000000,83631.92000000,26.25076000
1743656400,83558.81000000,83599.75000000,83550.00000000,83652.14000000,47.22311000
1743656700,83599.75000000,83678.76000000,83594.34000000,83709.48000000,48.78447000
1743657000,83678.75000000,83609.77000000,83601.48000000,83679.88000000,22.24261000
1743657300,83609.77000000,83552.57000000,83552.56000000,83650.00000000,28.13731000
1743657600,83552.56000000,83480.13000000,83471.00000000,83581.96000000,43.19280000
1743657900,83480.14000000,83503.80000000,83450.00000000,83559.35000000,28.15773000
1743658200,83503.81000000,83368.93000000,83368.92000000,83503.81000000,40.77998000
1743658500,83368.92000000,83419.99000000,83348.26000000,83420.00000000,34.99501000
1743658800,83419.99000000,83509.65000000,83419.99000000,83509.66000000,61.66020000
1743659100,83509.66000000,83436.27000000,83405.66000000,83526.86000000,34.27105000
1743659400,83436.27000000,83405.66000000,83405.66000000,83475.97000000,20.11292000
1743659700,83405.66000000,83343.75000000,83343.74000000,83440.73000000,48.03778000
1743660000,83343.75000000,83407.20000000,83300.00000000,83415.47000000,38.80569000
1743660300,83407.21000000,83362.55000000,83333.26000000,83407.22000000,31.75588000
1743660600,83362.55000000,83337.48000000,83302.06000000,83362.57000000,32.66508000
1743660900,83337.48000000,83272.21000000,83207.01000000,83344.58000000,40.36350000
1743661200,83272.20000000,83292.88000000,83236.93000000,83383.03000000,73.57016000
1743661500,83292.87000000,83295.77000000,83221.11000000,83295.77000000,25.76512000
1743661800,83295.77000000,83210.01000000,83176.17000000,83315.20000000,56.79355000
1743662100,83210.02000000,83209.85000000,83156.00000000,83238.38000000,61.30957000
1743662400,83209.86000000,83247.98000000,83190.01000000,83262.82000000,34.28879000
1743662700,83247.98000000,83358.50000000,83221.02000000,83358.50000000,40.44614000
1743663000,83358.50000000,83235.40000000,83218.08000000,83370.62000000,33.64722000
1743663300,83235.40000000,83058.65000000,83008.74000000,83235.40000000,99.09764000
1743663600,83058.65000000,83222.40000000,83036.47000000,83249.68000000,56.81635000
1743663900,83222.41000000,83240.76000000,83161.45000000,83293.99000000,87.93302000
1743664200,83240.76000000,83095.42000000,83028.53000000,83240.76000000,60.91054000
1743664500,83095.41000000,83025.01000000,83013.33000000,83188.00000000,46.44081000
1743664800,83025.01000000,83109.58000000,83000.00000000,83148.75000000,122.43191000
1743665100,83109.58000000,83402.01000000,83109.58000000,83410.00000000,83.69500000
1743665400,83402.01000000,83342.01000000,83322.07000000,83422.15000000,70.10700000
1743665700,83342.00000000,83264.75000000,83258.30000000,83371.41000000,68.70502000
1743666000,83264.75000000,83335.38000000,83181.82000000,83335.38000000,46.79968000
1743666300,83335.38000000,83342.88000000,83314.00000000,83395.78000000,43.25238000
1743666600,83342.89000000,83383.99000000,83258.76000000,83384.00000000,32.87939000
1743666900,83383.99000000,83456.75000000,83383.99000000,83498.10000000,54.55297000
1743667200,83456.76000000,83617.97000000,83456.74000000,83665.17000000,55.41283000
1743667500,83617.98000000,83619.83000000,83508.96000000,83666.66000000,100.73053000
1743667800,83619.83000000,83642.01000000,83557.09000000,83649.04000000,39.11725000
1743668100,83642.00000000,83697.63000000,83614.88000000,83719.18000000,64.96336000
1743668400,83697.62000000,83641.51000000,83580.57000000,83697.62000000,64.15672000
1743668700,83641.50000000,83654.05000000,83563.86000000,83688.68000000,27.59239000
1743669000,83654.04000000,83586.81000000,83586.81000000,83712.63000000,86.62653000
1743669300,83586.81000000,83719.29000000,83530.32000000,83727.48000000,179.53208000
1743669600,83719.29000000,83687.99000000,83665.60000000,83788.23000000,75.97626000
1743669900,83688.00000000,83620.85000000,83590.65000000,83703.00000000,43.76326000
1743670200,83620.85000000,83566.51000000,83543.28000000,83620.85000000,39.91837000
1743670500,83566.50000000,83679.99000000,83566.50000000,83718.00000000,44.14719000
1743670800,83680.00000000,83701.29000000,83664.90000000,83709.28000000,40.65596000
1743671100,83701.30000000,83683.50000000,83628.61000000,83766.69000000,60.45127000
1743671400,83683.49000000,83605.90000000,83595.90000000,83683.49000000,41.85642000
1743671700,83605.90000000,83656.14000000,83600.00000000,83688.68000000,54.83424000
1743672000,83656.14000000,83652.32000000,83608.49000000,83679.51000000,17.75349000
1743672300,83652.33000000,83632.31000000,83604.00000000,83652.33000000,32.45030000
1743672600,83632.31000000,83692.01000000,83632.31000000,83738.46000000,32.32270000
1743672900,83692.01000000,83758.92000000,83676.13000000,83758.92000000,37.88079000
1743673200,83758.91000000,83746.00000000,83697.95000000,83758.91000000,42.36318000
1743673500,83745.99000000,83626.69000000,83600.00000000,83746.00000000,51.67625000
1743673800,83626.68000000,83606.54000000,83603.01000000,83673.47000000,25.14882000
1743674100,83606.54000000,83483.05000000,83449.92000000,83606.54000000,101.79199000
1743674400,83483.04000000,83567.00000000,83469.49000000,83567.00000000,24.17402000
1743674700,83566.99000000,83599.29000000,83457.60000000,83623.65000000,178.28963000
1743675000,83599.28000000,83629.99000000,83565.92000000,83749.99000000,235.54116000
1743675300,83630.00000000,83657.73000000,83628.71000000,83722.62000000,41.24123000
1743675600,83657.73000000,83447.40000000,83416.29000000,83657.73000000,60.70201000
1743675900,83447.40000000,83306.01000000,83292.79000000,83505.99000000,89.72884000
1743676200,83306.01000000,83344.00000000,83294.85000000,83416.78000000,228.89066000
1743676500,83343.99000000,83284.35000000,83275.85000000,83395.66000000,125.72218000
1743676800,83284.35000000,83367.12000000,83152.25000000,83371.99000000,98.90499000
1743677100,83367.12000000,83372.01000000,83364.74000000,83483.67000000,37.54868000
1743677400,83372.01000000,83312.49000000,83256.22000000,83415.95000000,45.32628000
1743677700,83312.50000000,83220.01000000,83217.00000000,83350.56000000,73.54648000
1743678000,83220.01000000,83105.24000000,83062.71000000,83220.01000000,125.38490000
1743678300,83105.23000000,83246.74000000,83066.35000000,83253.14000000,69.01571000
1743678600,83246.75000000,83337.49000000,83216.98000000,83347.39000000,57.64853000
1743678900,83337.48000000,83202.73000000,83202.73000000,83337.49000000,32.06599000
1743679200,83202.73000000,83114.33000000,83108.51000000,83202.74000000,25.85727000
1743679500,83114.34000000,83146.05000000,83075.47000000,83194.85000000,67.82487000
1743679800,83146.06000000,83164.00000000,83047.31000000,83164.00000000,58.55956000
1743680100,83163.99000000,83221.79000000,83120.74000000,83243.86000000,41.54002000
1743680400,83221.78000000,83183.75000000,83132.00000000,83221.79000000,40.27377000
1743680700,83183.76000000,83114.93000000,83059.43000000,83228.79000000,37.16885000
1743681000,83114.92000000,83091.48000000,83058.79000000,83159.96000000,23.20146000
1743681300,83091.47000000,83096.01000000,83047.00000000,83111.06000000,29.52069000
1743681600,83096.01000000,82995.79000000,82936.90000000,83147.95000000,130.53158000
1743681900,82995.79000000,82992.00000000,82879.83000000,82995.80000000,113.00184000
1743682200,82992.00000000,83012.02000000,82868.09000000,83106.79000000,92.83077000
1743682500,83012.01000000,82891.32000000,82870.00000000,83012.02000000,40.38944000
1743682800,82891.32000000,82746.33000000,82746.33000000,82908.78000000,113.04538000
1743683100,82746.34000000,82566.26000000,82541.05000000,82764.81000000,110.04057000
1743683400,82566.26000000,82526.93000000,82500.00000000,82702.65000000,175.11936000
1743683700,82526.92000000,82433.21000000,82381.57000000,82638.72000000,168.84457000
1743684000,82433.20000000,82188.01000000,82188.00000000,82502.58000000,198.38886000
1743684300,82188.01000000,81927.88000000,81889.30000000,82261.99000000,356.28970000
1743684600,81927.87000000,82256.70000000,81901.53000000,82263.28000000,214.79186000
1743684900,82256.69000000,81949.06000000,81932.09000000,82265.14000000,159.05654000
1743685200,81949.06000000,82001.96000000,81855.30000000,82030.49000000,242.07214000
1743685500,82001.97000000,81908.66000000,81800.00000000,82072.00000000,162.34942000
1743685800,81908.66000000,81923.07000000,81889.94000000,82071.85000000,137.68928000
1743686100,81923.06000000,81990.37000000,81851.50000000,82054.00000000,110.65502000
1743686400,81990.38000000,81822.00000000,81793.06000000,81990.38000000,86.97536000
1743686700,81822.00000000,82000.01000000,81822.00000000,82075.27000000,228.27894000
1743687000,82000.01000000,82627.98000000,81942.00000000,82792.46000000,436.59712000
1743687300,82627.98000000,82677.46000000,82185.71000000,82720.00000000,270.46268000
1743687600,82677.45000000,82371.00000000,82262.48000000,82677.45000000,177.51656000
1743687900,82371.00000000,82177.82000000,82150.00000000,82414.79000000,177.14587000
1743688200,82177.82000000,82379.99000000,82172.29000000,82587.14000000,187.10603000
1743688500,82380.00000000,82373.58000000,82240.00000000,82492.20000000,122.66548000
1743688800,82373.57000000,82017.96000000,82007.68000000,82403.50000000,283.27374000
1743689100,82017.96000000,81910.01000000,81804.01000000,82192.00000000,236.87296000
1743689400,81910.01000000,81788.37000000,81658.70000000,82007.95000000,310.54996000
1743689700,81788.37000000,81966.00000000,81788.37000000,82143.48000000,190.16535000
1743690000,81966.00000000,81915.21000000,81837.83000000,82044.00000000,121.94061000
1743690300,81914.15000000,82296.01000000,81908.86000000,82308.49000000,187.49561000
1743690600,82296.00000000,82084.01000000,82068.00000000,82389.98000000,154.44599000
1743690900,82084.00000000,81909.52000000,81813.21000000,82132.07000000,144.24758000
1743691200,81909.52000000,81815.99000000,81744.00000000,82025.54000000,93.77412000
1743691500,81815.99000000,81539.28000000,81524.47000000,81827.24000000,135.10613000
1743691800,81539.27000000,81584.02000000,81314.61000000,81584.03000000,340.92100000
1743692100,81584.02000000,81532.00000000,81498.33000000,81642.39000000,165.76695000
1743692400,81532.00000000,81570.00000000,81463.22000000,81627.59000000,162.52273000
1743692700,81570.00000000,81356.98000000,81211.24000000,81578.27000000,243.58455000
1743693000,81356.97000000,81633.32000000,81353.38000000,81810.89000000,360.64322000
1743693300,81633.32000000,81817.34000000,81633.32000000,81897.43000000,256.42335000
1743693600,81817.34000000,81661.28000000,81570.43000000,81817.34000000,125.34501000
1743693900,81661.27000000,81714.71000000,81630.10000000,81893.00000000,243.00369000
1743694200,81714.70000000,81882.60000000,81714.70000000,81935.69000000,157.76419000
1743694500,81882.60000000,81880.00000000,81714.73000000,81882.60000000,170.59908000
1743694800,81880.00000000,81992.23000000,81828.22000000,82040.00000000,242.56976000
1743695100,81992.23000000,81911.99000000,81848.96000000,82000.00000000,106.18351000
1743695400,81911.99000000,81897.88000000,81683.52000000,81917.20000000,98.36781000
1743695700,81897.87000000,82039.31000000,81897.87000000,82101.42000000,79.64743000
1743696000,82039.32000000,82331.98000000,82018.24000000,82448.21000000,244.40392000
1743696300,82331.99000000,82079.21000000,82079.21000000,82367.93000000,77.00709000
1743696600,82079.22000000,82149.36000000,81980.00000000,82222.83000000,93.62588000
1743696900,82149.36000000,82299.48000000,82038.92000000,82317.39000000,99.97466000
1743697200,82299.48000000,82221.07000000,82159.44000000,82320.76000000,69.99445000
1743697500,82221.08000000,82289.52000000,82049.05000000,82325.74000000,64.41327000
1743697800,82289.52000000,81927.32000000,81927.13000000,82350.77000000,51.93942000
1743698100,81927.33000000,82014.72000000,81916.55000000,82048.27000000,64.86441000
1743698400,82014.73000000,82021.89000000,82010.00000000,82186.96000000,49.41516000
1743698700,82021.89000000,82041.24000000,81877.62000000,82055.28000000,64.25212000
1743699000,82041.25000000,81822.01000000,81800.00000000,82043.41000000,42.52663000
1743699300,81822.00000000,81830.56000000,81715.55000000,81857.95000000,87.76397000
1743699600,81830.56000000,81834.11000000,81810.89000000,81908.25000000,38.47677000
1743699900,81834.10000000,81863.00000000,81834.10000000,82035.63000000,59.91080000
1743700200,81862.99000000,81854.29000000,81769.17000000,81943.37000000,56.25712000
1743700500,81854.28000000,81861.78000000,81792.00000000,81965.59000000,161.54459000
1743700800,81861.79000000,81800.00000000,81722.25000000,81908.82000000,93.80932000
1743701100,81800.00000000,81775.60000000,81669.02000000,81854.21000000,55.49434000
1743701400,81776.00000000,81780.00000000,81630.74000000,81795.66000000,101.87222000
1743701700,81779.99000000,81956.69000000,81764.02000000,82037.74000000,88.81220000
1743702000,81956.69000000,82100.00000000,81956.69000000,82144.08000000,67.31159000
1743702300,82100.00000000,81951.43000000,81938.78000000,82191.11000000,70.11754000
1743702600,81951.43000000,81934.02000000,81890.24000000,82018.01000000,62.85067000
1743702900,81934.02000000,81830.01000000,81810.10000000,81934.02000000,32.90956000
1743703200,81830.01000000,81766.45000000,81754.71000000,81959.88000000,73.04919000
1743703500,81766.44000000,81871.77000000,81736.55000000,81871.77000000,74.57835000
1743703800,81871.76000000,81694.96000000,81680.61000000,81871.76000000,57.34171000
1743704100,81694.96000000,81600.51000000,81557.58000000,81765.00000000,95.59718000
1743704400,81600.51000000,81638.54000000,81540.00000000,81750.75000000,53.80533000
1743704700,81638.54000000,81679.03000000,81559.36000000,81711.75000000,72.02030000
1743705000,81679.04000000,81708.69000000,81604.00000000,81812.39000000,137.52927000
1743705300,81708.69000000,81851.75000000,81670.57000000,81890.00000000,65.44602000
1743705600,81851.75000000,82148.68000000,81839.13000000,82163.99000000,100.29856000
1743705900,82148.68000000,82235.99000000,82037.80000000,82236.00000000,132.14014000
1743706200,82236.00000000,82095.35000000,82095.35000000,82317.99000000,89.33041000
1743706500,82095.34000000,82109.45000000,82000.33000000,82122.40000000,39.06319000
1743706800,82109.45000000,82108.01000000,82077.59000000,82192.00000000,95.09368000
1743707100,82108.01000000,82257.99000000,82108.01000000,82362.41000000,132.38493000
1743707400,82257.99000000,82193.99000000,82140.72000000,82285.62000000,75.15279000
1743707700,82193.98000000,81979.99000000,81829.57000000,82197.31000000,78.83565000
1743708000,81980.00000000,82015.55000000,81918.58000000,82049.77000000,57.86813000
1743708300,82015.54000000,81931.93000000,81900.00000000,82114.28000000,97.36440000
1743708600,81931.92000000,81959.83000000,81878.18000000,82007.16000000,80.53839000
1743708900,81959.83000000,82207.29000000,81950.75000000,82209.59000000,125.62291000
1743709200,82207.29000000,82268.30000000,82150.93000000,82269.97000000,116.52276000
1743709500,82268.30000000,82039.22000000,81966.17000000,82272.00000000,114.67224000
1743709800,82039.23000000,82114.34000000,81960.09000000,82115.75000000,141.75998000
1743710100,82114.34000000,82008.70000000,81918.80000000,82115.75000000,131.91050000
1743710400,82009.76000000,82027.44000000,81918.79000000,82078.15000000,148.05866000
1743710700,82027.44000000,81906.89000000,81882.61000000,82139.99000000,186.50053000
1743711000,81906.89000000,82031.72000000,81868.92000000,82053.11000000,136.46401000
1743711300,82031.72000000,81966.01000000,81936.01000000,82057.83000000,119.67840000
1743711600,81966.02000000,82050.23000000,81950.00000000,82069.65000000,120.24419000
1743711900,82050.24000000,81821.45000000,81806.75000000,82050.24000000,98.14799000
1743712200,81821.46000000,81846.01000000,81800.00000000,81933.16000000,94.71222000
1743712500,81846.00000000,81949.86000000,81846.00000000,81949.86000000,45.27777000
1743712800,81949.86000000,82106.84000000,81906.12000000,82106.84000000,47.14026000
1743713100,82106.84000000,82226.01000000,82106.84000000,82226.01000000,88.70503000
1743713400,82226.01000000,82392.01000000,82188.41000000,82400.00000000,133.29734000
1743713700,82392.01000000,82363.99000000,82296.75000000,82421.49000000,71.75109000
1743714000,82363.99000000,82343.87000000,82333.87000000,82399.17000000,118.57783000
1743714300,82343.88000000,82546.72000000,82342.93000000,82585.93000000,89.48255000
1743714600,82546.71000000,82509.43000000,82495.04000000,82546.72000000,44.06043000
1743714900,82509.43000000,82520.44000000,82438.26000000,82573.97000000,50.51746000
1743715200,82520.44000000,82580.36000000,82520.44000000,82588.79000000,17.01734000
1743715500,82580.36000000,82542.01000000,82542.00000000,82585.58000000,18.45812000
1743715800,82542.01000000,82434.49000000,82412.00000000,82542.01000000,40.73870000
1743716100,82434.49000000,82478.27000000,82434.48000000,82524.01000000,28.58247000
1743716400,82478.27000000,82538.78000000,82402.50000000,82540.74000000,38.16279000
1743716700,82538.78000000,82588.99000000,82444.29000000,82589.00000000,43.67073000
1743717000,82589.00000000,82581.96000000,82563.03000000,82594.82000000,35.27033000
1743717300,82581.95000000,82717.54000000,82581.95000000,82864.00000000,90.85090000
1743717600,82717.54000000,82800.09000000,82622.80000000,82869.99000000,65.37941000
1743717900,82800.66000000,82622.00000000,82589.61000000,82802.90000000,35.33146000
1743718200,82622.01000000,82776.72000000,82618.43000000,82793.22000000,48.02620000
1743718500,82776.72000000,82821.88000000,82758.01000000,82837.87000000,39.53067000
1743718800,82821.88000000,82767.17000000,82740.00000000,82850.42000000,25.95576000
1743719100,82767.17000000,82769.50000000,82709.17000000,82822.63000000,45.15263000
1743719400,82769.50000000,82710.00000000,82708.70000000,82868.13000000,32.66811000
1743719700,82712.32000000,82708.70000000,82708.69000000,82808.19000000,23.68277000
